id,type
melanoma_8290,malignant
melanoma_9063,malignant
melanoma_4792,benign
melanoma_190,benign
melanoma_7488,malignant
melanoma_4107,benign
melanoma_8000,malignant
melanoma_1779,benign
melanoma_8828,malignant
melanoma_5654,malignant
melanoma_4652,benign
melanoma_8952,malignant
melanoma_2517,benign
melanoma_4024,benign
melanoma_1836,benign
melanoma_556,benign
melanoma_6424,malignant
melanoma_8826,malignant
melanoma_7337,malignant
melanoma_2056,benign
melanoma_3557,benign
melanoma_1342,benign
melanoma_8482,malignant
melanoma_1703,benign
melanoma_9531,malignant
melanoma_4778,benign
melanoma_6432,malignant
melanoma_2005,benign
melanoma_1680,benign
melanoma_1875,benign
melanoma_9101,malignant
melanoma_6265,malignant
melanoma_2487,benign
melanoma_9259,malignant
melanoma_4521,benign
melanoma_5280,malignant
melanoma_8449,malignant
melanoma_855,benign
melanoma_7602,malignant
melanoma_5360,malignant
melanoma_3152,benign
melanoma_2502,benign
melanoma_7766,malignant
melanoma_6538,malignant
melanoma_3394,benign
melanoma_5002,malignant
melanoma_2641,benign
melanoma_5204,malignant
melanoma_4848,benign
melanoma_585,benign
melanoma_9519,malignant
melanoma_2265,benign
melanoma_1032,benign
melanoma_3660,benign
melanoma_8660,malignant
melanoma_265,benign
melanoma_2391,benign
melanoma_936,benign
melanoma_3446,benign
melanoma_4624,benign
melanoma_6565,malignant
melanoma_507,benign
melanoma_7953,malignant
melanoma_8251,malignant
melanoma_6457,malignant
melanoma_7426,malignant
melanoma_155,benign
melanoma_1112,benign
melanoma_8698,malignant
melanoma_1436,benign
melanoma_8056,malignant
melanoma_2893,benign
melanoma_7811,malignant
melanoma_1017,benign
melanoma_3880,benign
melanoma_6918,malignant
melanoma_7153,malignant
melanoma_7577,malignant
melanoma_3126,benign
melanoma_5617,malignant
melanoma_2823,benign
melanoma_7654,malignant
melanoma_5809,malignant
melanoma_370,benign
melanoma_7164,malignant
melanoma_4677,benign
melanoma_2656,benign
melanoma_1076,benign
melanoma_5881,malignant
melanoma_5391,malignant
melanoma_5187,malignant
melanoma_737,benign
melanoma_320,benign
melanoma_6981,malignant
melanoma_3505,benign
melanoma_4153,benign
melanoma_7364,malignant
melanoma_9423,malignant
melanoma_4270,benign
melanoma_2351,benign
melanoma_8102,malignant
melanoma_2839,benign
melanoma_2409,benign
melanoma_8798,malignant
melanoma_484,benign
melanoma_343,benign
melanoma_278,benign
melanoma_6909,malignant
melanoma_624,benign
melanoma_3402,benign
melanoma_1035,benign
melanoma_3091,benign
melanoma_3073,benign
melanoma_5624,malignant
melanoma_1619,benign
melanoma_2862,benign
melanoma_5714,malignant
melanoma_8655,malignant
melanoma_1396,benign
melanoma_5180,malignant
melanoma_3332,benign
melanoma_6972,malignant
melanoma_4249,benign
melanoma_1021,benign
melanoma_2392,benign
melanoma_7274,malignant
melanoma_4244,benign
melanoma_8538,malignant
melanoma_9248,malignant
melanoma_2501,benign
melanoma_8557,malignant
melanoma_3228,benign
melanoma_2180,benign
melanoma_4179,benign
melanoma_7415,malignant
melanoma_4957,benign
melanoma_5653,malignant
melanoma_4144,benign
melanoma_3745,benign
melanoma_3682,benign
melanoma_8843,malignant
melanoma_807,benign
melanoma_2032,benign
melanoma_3398,benign
melanoma_7578,malignant
melanoma_4503,benign
melanoma_849,benign
melanoma_5942,malignant
melanoma_5595,malignant
melanoma_6016,malignant
melanoma_7191,malignant
melanoma_4757,benign
melanoma_2661,benign
melanoma_7008,malignant
melanoma_4003,benign
melanoma_792,benign
melanoma_1079,benign
melanoma_2284,benign
melanoma_6438,malignant
melanoma_5344,malignant
melanoma_8327,malignant
melanoma_7048,malignant
melanoma_2776,benign
melanoma_2152,benign
melanoma_6117,malignant
melanoma_4617,benign
melanoma_7504,malignant
melanoma_3479,benign
melanoma_4701,benign
melanoma_7148,malignant
melanoma_8551,malignant
melanoma_2245,benign
melanoma_356,benign
melanoma_5561,malignant
melanoma_2978,benign
melanoma_797,benign
melanoma_6541,malignant
melanoma_4080,benign
melanoma_7497,malignant
melanoma_842,benign
melanoma_9226,malignant
melanoma_4916,benign
melanoma_4476,benign
melanoma_7432,malignant
melanoma_9148,malignant
melanoma_2969,benign
melanoma_4157,benign
melanoma_9141,malignant
melanoma_7012,malignant
melanoma_5196,malignant
melanoma_1961,benign
melanoma_7109,malignant
melanoma_8252,malignant
melanoma_7358,malignant
melanoma_5151,malignant
melanoma_8177,malignant
melanoma_8712,malignant
melanoma_5274,malignant
melanoma_8169,malignant
melanoma_8648,malignant
melanoma_7232,malignant
melanoma_6998,malignant
melanoma_4137,benign
melanoma_3076,benign
melanoma_2814,benign
melanoma_8559,malignant
melanoma_5199,malignant
melanoma_3593,benign
melanoma_6567,malignant
melanoma_301,benign
melanoma_3595,benign
melanoma_9264,malignant
melanoma_8209,malignant
melanoma_1506,benign
melanoma_1978,benign
melanoma_9315,malignant
melanoma_7247,malignant
melanoma_4241,benign
melanoma_2766,benign
melanoma_864,benign
melanoma_8019,malignant
melanoma_5498,malignant
melanoma_1448,benign
melanoma_6382,malignant
melanoma_4679,benign
melanoma_5921,malignant
melanoma_7645,malignant
melanoma_3865,benign
melanoma_1774,benign
melanoma_720,benign
melanoma_926,benign
melanoma_2496,benign
melanoma_7922,malignant
melanoma_2267,benign
melanoma_3985,benign
melanoma_8084,malignant
melanoma_1561,benign
melanoma_1330,benign
melanoma_3879,benign
melanoma_5960,malignant
melanoma_298,benign
melanoma_7664,malignant
melanoma_1531,benign
melanoma_5640,malignant
melanoma_153,benign
melanoma_1917,benign
melanoma_4852,benign
melanoma_9549,malignant
melanoma_3807,benign
melanoma_5620,malignant
melanoma_9173,malignant
melanoma_8359,malignant
melanoma_6455,malignant
melanoma_4985,benign
melanoma_1313,benign
melanoma_1058,benign
melanoma_7908,malignant
melanoma_22,benign
melanoma_8579,malignant
melanoma_7863,malignant
melanoma_8667,malignant
melanoma_8913,malignant
melanoma_4127,benign
melanoma_8989,malignant
melanoma_6881,malignant
melanoma_5392,malignant
melanoma_4808,benign
melanoma_6402,malignant
melanoma_3901,benign
melanoma_4779,benign
melanoma_6619,malignant
melanoma_5137,malignant
melanoma_7627,malignant
melanoma_300,benign
melanoma_7966,malignant
melanoma_9489,malignant
melanoma_8801,malignant
melanoma_4200,benign
melanoma_3176,benign
melanoma_4913,benign
melanoma_800,benign
melanoma_3225,benign
melanoma_930,benign
melanoma_1271,benign
melanoma_8602,malignant
melanoma_4644,benign
melanoma_1754,benign
melanoma_8140,malignant
melanoma_2793,benign
melanoma_4282,benign
melanoma_4598,benign
melanoma_8719,malignant
melanoma_5346,malignant
melanoma_8845,malignant
melanoma_4978,benign
melanoma_3431,benign
melanoma_802,benign
melanoma_8122,malignant
melanoma_4459,benign
melanoma_6431,malignant
melanoma_8312,malignant
melanoma_4863,benign
melanoma_6672,malignant
melanoma_2509,benign
melanoma_7903,malignant
melanoma_9094,malignant
melanoma_3813,benign
melanoma_149,benign
melanoma_7451,malignant
melanoma_1435,benign
melanoma_3665,benign
melanoma_5747,malignant
melanoma_5231,malignant
melanoma_768,benign
melanoma_532,benign
melanoma_8020,malignant
melanoma_3539,benign
melanoma_7499,malignant
melanoma_703,benign
melanoma_5406,malignant
melanoma_3089,benign
melanoma_8502,malignant
melanoma_814,benign
melanoma_432,benign
melanoma_2840,benign
melanoma_5031,malignant
melanoma_3630,benign
melanoma_2613,benign
melanoma_3048,benign
melanoma_2493,benign
melanoma_4186,benign
melanoma_8956,malignant
melanoma_7511,malignant
melanoma_3578,benign
melanoma_4795,benign
melanoma_5492,malignant
melanoma_3336,benign
melanoma_1670,benign
melanoma_5966,malignant
melanoma_9508,malignant
melanoma_202,benign
melanoma_1030,benign
melanoma_44,benign
melanoma_2915,benign
melanoma_1072,benign
melanoma_1887,benign
melanoma_7623,malignant
melanoma_2549,benign
melanoma_3307,benign
melanoma_4177,benign
melanoma_9091,malignant
melanoma_6381,malignant
melanoma_6031,malignant
melanoma_3227,benign
melanoma_5230,malignant
melanoma_8218,malignant
melanoma_7696,malignant
melanoma_2075,benign
melanoma_7441,malignant
melanoma_1483,benign
melanoma_9206,malignant
melanoma_9051,malignant
melanoma_3971,benign
melanoma_8167,malignant
melanoma_4048,benign
melanoma_5917,malignant
melanoma_987,benign
melanoma_7487,malignant
melanoma_6465,malignant
melanoma_6155,malignant
melanoma_6087,malignant
melanoma_2992,benign
melanoma_3687,benign
melanoma_693,benign
melanoma_5660,malignant
melanoma_2046,benign
melanoma_1655,benign
melanoma_9578,malignant
melanoma_6147,malignant
melanoma_7064,malignant
melanoma_4063,benign
melanoma_6978,malignant
melanoma_4723,benign
melanoma_7481,malignant
melanoma_2464,benign
melanoma_4964,benign
melanoma_4291,benign
melanoma_7725,malignant
melanoma_8914,malignant
melanoma_3286,benign
melanoma_1947,benign
melanoma_7476,malignant
melanoma_5794,malignant
melanoma_8362,malignant
melanoma_7508,malignant
melanoma_2109,benign
melanoma_750,benign
melanoma_230,benign
melanoma_1417,benign
melanoma_1433,benign
melanoma_928,benign
melanoma_4477,benign
melanoma_8289,malignant
melanoma_8001,malignant
melanoma_5095,malignant
melanoma_3574,benign
melanoma_1519,benign
melanoma_6705,malignant
melanoma_8263,malignant
melanoma_5052,malignant
melanoma_4851,benign
melanoma_6153,malignant
melanoma_5891,malignant
melanoma_630,benign
melanoma_5111,malignant
melanoma_3123,benign
melanoma_3800,benign
melanoma_7281,malignant
melanoma_5918,malignant
melanoma_6140,malignant
melanoma_9579,malignant
melanoma_5792,malignant
melanoma_9411,malignant
melanoma_4998,benign
melanoma_371,benign
melanoma_3495,benign
melanoma_4424,benign
melanoma_3364,benign
melanoma_3080,benign
melanoma_3417,benign
melanoma_327,benign
melanoma_71,benign
melanoma_1160,benign
melanoma_490,benign
melanoma_8859,malignant
melanoma_3447,benign
melanoma_5876,malignant
melanoma_8500,malignant
melanoma_3093,benign
melanoma_2480,benign
melanoma_9004,malignant
melanoma_4333,benign
melanoma_3535,benign
melanoma_3954,benign
melanoma_2195,benign
melanoma_705,benign
melanoma_2389,benign
melanoma_7078,malignant
melanoma_9111,malignant
melanoma_5103,malignant
melanoma_6912,malignant
melanoma_2716,benign
melanoma_857,benign
melanoma_9083,malignant
melanoma_6429,malignant
melanoma_6549,malignant
melanoma_7757,malignant
melanoma_3213,benign
melanoma_7501,malignant
melanoma_5207,malignant
melanoma_274,benign
melanoma_5627,malignant
melanoma_9205,malignant
melanoma_3672,benign
melanoma_5184,malignant
melanoma_9135,malignant
melanoma_2266,benign
melanoma_5599,malignant
melanoma_2144,benign
melanoma_2973,benign
melanoma_5656,malignant
melanoma_1327,benign
melanoma_6148,malignant
melanoma_3299,benign
melanoma_785,benign
melanoma_4411,benign
melanoma_1817,benign
melanoma_1407,benign
melanoma_9035,malignant
melanoma_5634,malignant
melanoma_334,benign
melanoma_6958,malignant
melanoma_4665,benign
melanoma_6566,malignant
melanoma_7543,malignant
melanoma_8389,malignant
melanoma_2422,benign
melanoma_3543,benign
melanoma_8896,malignant
melanoma_9326,malignant
melanoma_1851,benign
melanoma_4395,benign
melanoma_5541,malignant
melanoma_7820,malignant
melanoma_1596,benign
melanoma_4245,benign
melanoma_449,benign
melanoma_5987,malignant
melanoma_2407,benign
melanoma_7218,malignant
melanoma_6019,malignant
melanoma_7638,malignant
melanoma_2559,benign
melanoma_1208,benign
melanoma_4965,benign
melanoma_2064,benign
melanoma_4968,benign
melanoma_3374,benign
melanoma_5834,malignant
melanoma_4830,benign
melanoma_2450,benign
melanoma_8777,malignant
melanoma_3957,benign
melanoma_5315,malignant
melanoma_9369,malignant
melanoma_5365,malignant
melanoma_3343,benign
melanoma_4560,benign
melanoma_513,benign
melanoma_3952,benign
melanoma_6264,malignant
melanoma_602,benign
melanoma_5756,malignant
melanoma_5040,malignant
melanoma_1175,benign
melanoma_4433,benign
melanoma_1186,benign
melanoma_6719,malignant
melanoma_7842,malignant
melanoma_3401,benign
melanoma_6497,malignant
melanoma_4596,benign
melanoma_1527,benign
melanoma_2528,benign
melanoma_4182,benign
melanoma_8455,malignant
melanoma_897,benign
melanoma_5734,malignant
melanoma_3265,benign
melanoma_6723,malignant
melanoma_2116,benign
melanoma_2499,benign
melanoma_4389,benign
melanoma_2658,benign
melanoma_3248,benign
melanoma_1910,benign
melanoma_7334,malignant
melanoma_9202,malignant
melanoma_8571,malignant
melanoma_2698,benign
melanoma_8992,malignant
melanoma_1828,benign
melanoma_1207,benign
melanoma_2434,benign
melanoma_1474,benign
melanoma_7068,malignant
melanoma_5603,malignant
melanoma_5888,malignant
melanoma_7510,malignant
melanoma_4035,benign
melanoma_6927,malignant
melanoma_5388,malignant
melanoma_1792,benign
melanoma_1031,benign
melanoma_5080,malignant
melanoma_3097,benign
melanoma_5574,malignant
melanoma_6597,malignant
melanoma_3039,benign
melanoma_4357,benign
melanoma_8799,malignant
melanoma_5085,malignant
melanoma_2647,benign
melanoma_8480,malignant
melanoma_2774,benign
melanoma_2217,benign
melanoma_893,benign
melanoma_5201,malignant
melanoma_3199,benign
melanoma_3338,benign
melanoma_3298,benign
melanoma_5321,malignant
melanoma_9301,malignant
melanoma_8356,malignant
melanoma_1358,benign
melanoma_325,benign
melanoma_5597,malignant
melanoma_1842,benign
melanoma_9421,malignant
melanoma_3917,benign
melanoma_2916,benign
melanoma_5799,malignant
melanoma_2919,benign
melanoma_1223,benign
melanoma_9457,malignant
melanoma_4207,benign
melanoma_9108,malignant
melanoma_4786,benign
melanoma_2717,benign
melanoma_9033,malignant
melanoma_9190,malignant
melanoma_9040,malignant
melanoma_5288,malignant
melanoma_8623,malignant
melanoma_8378,malignant
melanoma_8031,malignant
melanoma_1975,benign
melanoma_3058,benign
melanoma_5,benign
melanoma_9466,malignant
melanoma_5810,malignant
melanoma_900,benign
melanoma_7248,malignant
melanoma_6502,malignant
melanoma_6806,malignant
melanoma_4885,benign
melanoma_522,benign
melanoma_4462,benign
melanoma_5537,malignant
melanoma_2604,benign
melanoma_6772,malignant
melanoma_7943,malignant
melanoma_7830,malignant
melanoma_7814,malignant
melanoma_6394,malignant
melanoma_6860,malignant
melanoma_5240,malignant
melanoma_2053,benign
melanoma_8427,malignant
melanoma_5320,malignant
melanoma_8977,malignant
melanoma_3864,benign
melanoma_3833,benign
melanoma_9595,malignant
melanoma_2878,benign
melanoma_8226,malignant
melanoma_2825,benign
melanoma_6933,malignant
melanoma_8221,malignant
melanoma_8774,malignant
melanoma_3013,benign
melanoma_5158,malignant
melanoma_9379,malignant
melanoma_3693,benign
melanoma_1893,benign
melanoma_722,benign
melanoma_2599,benign
melanoma_6040,malignant
melanoma_8109,malignant
melanoma_3755,benign
melanoma_1521,benign
melanoma_5431,malignant
melanoma_7712,malignant
melanoma_6454,malignant
melanoma_2652,benign
melanoma_2905,benign
melanoma_7643,malignant
melanoma_8743,malignant
melanoma_9371,malignant
melanoma_5914,malignant
melanoma_3783,benign
melanoma_7338,malignant
melanoma_8234,malignant
melanoma_8272,malignant
melanoma_2188,benign
melanoma_9077,malignant
melanoma_2345,benign
melanoma_7217,malignant
melanoma_4215,benign
melanoma_9419,malignant
melanoma_7449,malignant
melanoma_5297,malignant
melanoma_5558,malignant
melanoma_5074,malignant
melanoma_1182,benign
melanoma_1024,benign
melanoma_3153,benign
melanoma_2768,benign
melanoma_4756,benign
melanoma_5356,malignant
melanoma_895,benign
melanoma_5525,malignant
melanoma_7542,malignant
melanoma_7651,malignant
melanoma_2651,benign
melanoma_1874,benign
melanoma_3697,benign
melanoma_3288,benign
melanoma_6618,malignant
melanoma_3594,benign
melanoma_7854,malignant
melanoma_3469,benign
melanoma_9413,malignant
melanoma_6829,malignant
melanoma_6690,malignant
melanoma_2730,benign
melanoma_6624,malignant
melanoma_6035,malignant
melanoma_6675,malignant
melanoma_6976,malignant
melanoma_4298,benign
melanoma_8383,malignant
melanoma_7463,malignant
melanoma_9198,malignant
melanoma_3110,benign
melanoma_3997,benign
melanoma_3119,benign
melanoma_5449,malignant
melanoma_5780,malignant
melanoma_6136,malignant
melanoma_5436,malignant
melanoma_4769,benign
melanoma_4558,benign
melanoma_7115,malignant
melanoma_835,benign
melanoma_6200,malignant
melanoma_4334,benign
melanoma_7647,malignant
melanoma_2603,benign
melanoma_5742,malignant
melanoma_4436,benign
melanoma_6463,malignant
melanoma_4923,benign
melanoma_512,benign
melanoma_5907,malignant
melanoma_8715,malignant
melanoma_6511,malignant
melanoma_3910,benign
melanoma_4565,benign
melanoma_2621,benign
melanoma_228,benign
melanoma_1354,benign
melanoma_2112,benign
melanoma_1127,benign
melanoma_6673,malignant
melanoma_4390,benign
melanoma_4509,benign
melanoma_1773,benign
melanoma_8689,malignant
melanoma_516,benign
melanoma_7014,malignant
melanoma_430,benign
melanoma_374,benign
melanoma_3499,benign
melanoma_5223,malignant
melanoma_7025,malignant
melanoma_8852,malignant
melanoma_2445,benign
melanoma_8499,malignant
melanoma_5668,malignant
melanoma_3662,benign
melanoma_3875,benign
melanoma_6268,malignant
melanoma_4293,benign
melanoma_3845,benign
melanoma_3919,benign
melanoma_2709,benign
melanoma_209,benign
melanoma_7461,malignant
melanoma_504,benign
melanoma_8918,malignant
melanoma_5700,malignant
melanoma_5776,malignant
melanoma_1743,benign
melanoma_3115,benign
melanoma_9298,malignant
melanoma_8699,malignant
melanoma_873,benign
melanoma_5848,malignant
melanoma_7033,malignant
melanoma_4264,benign
melanoma_1084,benign
melanoma_8963,malignant
melanoma_5605,malignant
melanoma_5522,malignant
melanoma_3700,benign
melanoma_1550,benign
melanoma_3330,benign
melanoma_4748,benign
melanoma_8262,malignant
melanoma_7674,malignant
melanoma_6848,malignant
melanoma_8203,malignant
melanoma_5957,malignant
melanoma_7868,malignant
melanoma_9166,malignant
melanoma_332,benign
